drug_node_name,Gene Name
verapamil,CA1
verapamil,FABP2
verapamil,SLC22A4
verapamil,HSD3B2
verapamil,CCBL1
verapamil,SLC22A1
verapamil,ABCC1
verapamil,PPARA
verapamil,HSD11B1
verapamil,MT1HL1
verapamil,SLCO1B1
verapamil,AASS
verapamil,MT-CO1
verapamil,MT1B
verapamil,ABCB1
verapamil,TPH2
verapamil,PPAT
verapamil,MT1X
verapamil,ABCC3
verapamil,KCNH2
verapamil,CYP27B1
verapamil,PLTP
verapamil,ABCG1
verapamil,TOP1MT
verapamil,MMAB
verapamil,IGFBP1
verapamil,ABCC4
verapamil,SLC18A2
verapamil,PCYT1A
verapamil,SLCO1A2
verapamil,GSR
verapamil,SLC22A1
verapamil,IDO1
verapamil,ABCC10
verapamil,ALDH2
verapamil,ATP1A1
verapamil,SLC47A1
verapamil,BDH1
verapamil,TGM2
verapamil,SLC47A2
verapamil,SLC38A3
verapamil,CYP3A5
verapamil,SLC30A7
verapamil,ARG1
verapamil,CYP2D6
verapamil,SLC30A4
verapamil,SIGMAR1
verapamil,CYP1A2
verapamil,SLC39A2
verapamil,SORD
verapamil,CYP3A4
verapamil,SLC30A5
verapamil,MAT2A
verapamil,CYP2C9
verapamil,SLC39A1
verapamil,ALOX15
verapamil,CYP2C8
verapamil,SLC30A6
verapamil,HSD17B10
verapamil,CYP2E1
verapamil,NDUFA4L2
verapamil,CYP2C19
verapamil,CYP2B6
verapamil,CYP17A1
verapamil,CYP2C18
verapamil,CACNA1A
verapamil,CYP2J2
verapamil,CACNA1C
verapamil,IDS
verapamil,CACNA1G
verapamil,ADRA1A
verapamil,ADRA1B
verapamil,KCNJ11
verapamil,ADRA1D
verapamil,SLC6A4
verapamil,CACNA1H
verapamil,CACNA1B
furosemide,AMT
furosemide,PDXK
furosemide,RBP4
furosemide,SLC22A5
furosemide,DRD1
furosemide,SAT1
furosemide,ALB
furosemide,SLC1A5
furosemide,FLT4
furosemide,TPH1
furosemide,SERPINA7
furosemide,SEC14L2
furosemide,AGTR1
furosemide,MSRB1
furosemide,VLDLR
furosemide,SLC22A11
furosemide,NDUFA10
furosemide,PROC
furosemide,MT2A
furosemide,SLC22A6
furosemide,CD52
furosemide,ELANE
furosemide,MT4
furosemide,ABCC2
furosemide,TPH1
furosemide,CHDH
furosemide,SLC22A8
furosemide,HSD11B2
furosemide,NDUFS2
furosemide,SLCO2A1
furosemide,CA2
furosemide,AOX1
furosemide,TYMS
furosemide,UGT1A1
furosemide,MT-CO1
furosemide,PGD
furosemide,SLC12A1
furosemide,GPR35
dopamine,AMT
dopamine,PDXK
dopamine,RBP4
dopamine,SLC22A5
dopamine,DRD1
dopamine,SAT1
dopamine,ALB
dopamine,SLC1A5
dopamine,NDUFV3
dopamine,DBH
dopamine,TTPA
dopamine,SLC38A3
dopamine,SLC18A2
dopamine,PCYT1A
dopamine,SLCO1A2
dopamine,ESR1
dopamine,SLC22A2
dopamine,GSR
dopamine,SLC22A1
dopamine,AKR1C1
dopamine,PNLIP
dopamine,SLC22A3
dopamine,DBH
dopamine,PAH
dopamine,SLC31A2
dopamine,SLC12A6
dopamine,CHKA
dopamine,POU5F1
dopamine,DRD5
dopamine,GPX1
dopamine,ABCA5
dopamine,FXYD2
dopamine,COMT
dopamine,SLC34A3
dopamine,CHRM5
dopamine,MAOB
dopamine,CACNA1A
dopamine,ALOX5
dopamine,MAOA
dopamine,CACNA1E
dopamine,HTR1A
dopamine,HNMT
dopamine,SLC30A9
dopamine,HTR3A
dopamine,NME1
dopamine,AQP9
dopamine,DRD4
dopamine,CYP4F2
dopamine,SLC6A2
dopamine,DRD3
dopamine,SLC6A3
dopamine,HTR7
dopamine,SLC6A4
dopamine,DRD2
dopamine,SOD1
dopamine,DRD1
dopamine,DRD5
dopamine,HTR3B
norfloxacin,AMT
norfloxacin,PDXK
norfloxacin,RBP4
norfloxacin,SLC22A5
norfloxacin,NDUFA10
norfloxacin,PROC
norfloxacin,MT2A
norfloxacin,SLC22A6
norfloxacin,SIGMAR1
norfloxacin,CYP1A2
norfloxacin,SLC39A2
norfloxacin,SORD
norfloxacin,CYP3A4
norfloxacin,SLC30A5
norfloxacin,FGF4
norfloxacin,CYP1A1
norfloxacin,PRLR
norfloxacin,CYP3A7
norfloxacin,TOP2A
ofloxacin,AMT
ofloxacin,PDXK
ofloxacin,RBP4
ofloxacin,SLC22A5
ofloxacin,F2
ofloxacin,TYR
ofloxacin,FABP4
ofloxacin,ABCB11
ofloxacin,CA1
ofloxacin,FABP2
ofloxacin,SLC22A4
ofloxacin,HSD3B2
ofloxacin,CCBL1
ofloxacin,SLC22A1
ofloxacin,ABCC1
ofloxacin,NDUFA10
ofloxacin,PROC
ofloxacin,MT2A
ofloxacin,SLC22A6
ofloxacin,CD52
ofloxacin,ELANE
ofloxacin,MT4
ofloxacin,ABCC2
ofloxacin,SIGMAR1
ofloxacin,CYP1A2
ofloxacin,SLC39A2
ofloxacin,TOP2A
levothyroxine,IDH3A
levothyroxine,F2
levothyroxine,TTR
levothyroxine,SLC18A2
levothyroxine,FCER1A
levothyroxine,PLA2G10
levothyroxine,AKR1C4
levothyroxine,SLC16A2
levothyroxine,ADRBK2
levothyroxine,CKB
levothyroxine,CRABP1
levothyroxine,SLC7A5
levothyroxine,DRD1
levothyroxine,SAT1
levothyroxine,ALB
levothyroxine,SLC1A5
levothyroxine,FLT4
levothyroxine,TPH1
levothyroxine,SERPINA7
levothyroxine,SEC14L2
levothyroxine,PPARA
levothyroxine,HSD11B1
levothyroxine,MT1HL1
levothyroxine,SLCO1B1
levothyroxine,AASS
levothyroxine,MT-CO1
levothyroxine,MT1B
levothyroxine,ABCB1
levothyroxine,NR0B1
levothyroxine,CYP17A1
levothyroxine,MT1E
levothyroxine,SLCO2B1
levothyroxine,SLC18A2
levothyroxine,PCYT1A
levothyroxine,SLCO1A2
levothyroxine,AR
levothyroxine,CYP11B1
levothyroxine,SLCO4A1
levothyroxine,ALDH7A1
levothyroxine,HMOX1
levothyroxine,SLCO1B3
levothyroxine,SLC7A3
levothyroxine,DLD
levothyroxine,SLCO1C1
levothyroxine,SLC16A6
levothyroxine,ABCB1
levothyroxine,ABCG8
levothyroxine,ALOX15
levothyroxine,CYP2C8
levothyroxine,SLC30A6
levothyroxine,THRB
levothyroxine,CYP26A1
levothyroxine,TYMS
levothyroxine,UGT1A1
levothyroxine,THRA
levothyroxine,ITGB3
levothyroxine,ITGAV
diclofenac,IDH3A
diclofenac,F2
diclofenac,TTR
diclofenac,SLC18A2
diclofenac,PTGS1
diclofenac,TPH2
diclofenac,RBP2
diclofenac,SCNN1A
diclofenac,DRD1
diclofenac,SAT1
diclofenac,ALB
diclofenac,SLC1A5
diclofenac,SLC7A11
diclofenac,GCLC
diclofenac,FCGR1A
diclofenac,ASIC1
diclofenac,PKLR
diclofenac,ALOX5
diclofenac,ITGB3
diclofenac,SLC16A1
diclofenac,F2
diclofenac,TYR
diclofenac,FABP4
diclofenac,ABCB11
diclofenac,HSD3B2
diclofenac,CCBL1
diclofenac,SLC22A1
diclofenac,ABCC1
diclofenac,AGTR1
diclofenac,MSRB1
diclofenac,VLDLR
diclofenac,SLC22A11
diclofenac,DLAT
diclofenac,MAT2A
diclofenac,ORM1
diclofenac,KCNQ2
diclofenac,PPARA
diclofenac,HSD11B1
diclofenac,MT1HL1
diclofenac,SLCO1B1
diclofenac,AASS
diclofenac,MT-CO1
diclofenac,MT1B
diclofenac,ABCB1
diclofenac,NDUFA10
diclofenac,PROC
diclofenac,MT2A
diclofenac,SLC22A6
diclofenac,TOP1MT
diclofenac,MMAB
diclofenac,IGFBP1
diclofenac,ABCC4
diclofenac,CNR2
diclofenac,ATP5D
diclofenac,IGFBP6
diclofenac,SCN4A
diclofenac,CEACAM1
diclofenac,MARS
diclofenac,APOL1
diclofenac,KCNQ3
diclofenac,TPH1
diclofenac,CHDH
diclofenac,SLC22A8
diclofenac,SLC7A3
diclofenac,DLD
diclofenac,SLCO1C1
diclofenac,ACE
diclofenac,PLA2G2A
diclofenac,SLC25A1
diclofenac,PTGS2
diclofenac,GLUL
diclofenac,POU2F1
diclofenac,SIGMAR1
diclofenac,CYP1A2
diclofenac,SLC39A2
diclofenac,SORD
diclofenac,CYP3A4
diclofenac,SLC30A5
diclofenac,MAT2A
diclofenac,CYP2C9
diclofenac,SLC39A1
diclofenac,ALOX15
diclofenac,CYP2C8
diclofenac,SLC30A6
diclofenac,HSD17B10
diclofenac,CYP2E1
diclofenac,NDUFA4L2
diclofenac,CYP2C19
diclofenac,GMPS
diclofenac,UGT1A9
diclofenac,CYP2B6
diclofenac,CYP17A1
diclofenac,CYP2C18
diclofenac,ATP4A
diclofenac,UGT1A3
diclofenac,AOC1
diclofenac,UGT2B7
diclofenac,ADORA3
diclofenac,UGT2B4
apomorphine,IDH3A
apomorphine,F2
apomorphine,TTR
apomorphine,SLC18A2
apomorphine,DRD1
apomorphine,DRD1
apomorphine,SAT1
apomorphine,SAT1
apomorphine,ALB
apomorphine,ALB
apomorphine,SLC1A5
apomorphine,SLC1A5
apomorphine,DRD5
apomorphine,GPX1
apomorphine,ABCA5
apomorphine,OGDH
apomorphine,SULT1A1
apomorphine,GIF
apomorphine,AVPR1A
apomorphine,SULT1E1
apomorphine,SLC36A2
apomorphine,FXYD2
apomorphine,COMT
apomorphine,SLC34A3
apomorphine,SLC38A3
apomorphine,CYP3A5
apomorphine,SLC30A7
apomorphine,ADRA2A
apomorphine,SOD1
apomorphine,SLC39A5
apomorphine,HTR1A
apomorphine,HNMT
apomorphine,SLC30A9
apomorphine,PTGDR
apomorphine,SULT1B1
apomorphine,SLC30A3
apomorphine,SORD
apomorphine,CYP3A4
apomorphine,SLC30A5
apomorphine,ALOX15
apomorphine,CYP2C8
apomorphine,SLC30A6
apomorphine,CYP2B6
apomorphine,ADRA2C
apomorphine,FMO1
apomorphine,DRD4
apomorphine,CYP4F2
apomorphine,HTR2B
apomorphine,ADH1B
apomorphine,SULT1A3
apomorphine,HTR2A
apomorphine,SULT1A4
apomorphine,SULT1A2
apomorphine,UGT1A1
apomorphine,KCNE1
apomorphine,UGT1A10
apomorphine,TSHR
apomorphine,UGT1A3
apomorphine,IARS
apomorphine,UGT1A4
apomorphine,PCCA
apomorphine,UGT1A6
apomorphine,NDUFS1
apomorphine,UGT1A7
apomorphine,PCYT1B
apomorphine,UGT1A8
apomorphine,SCNN1D
apomorphine,UGT1A9
apomorphine,CRAT
apomorphine,UGT2B15
apomorphine,SCNN1G
apomorphine,UGT2B4
apomorphine,UGT2B7
apomorphine,HTR2C
apomorphine,P4HA2
apomorphine,ADRA2B
apomorphine,DRD3
apomorphine,HTR1D
apomorphine,DRD2
apomorphine,HTR1B
ephedrine,IDH3A
ephedrine,F2
ephedrine,TTR
ephedrine,SLC18A2
ephedrine,DRD1
ephedrine,SAT1
ephedrine,ALB
ephedrine,SLC1A5
ephedrine,PLOD1
ephedrine,ACHE
ephedrine,IGFALS
ephedrine,SLC15A2
ephedrine,ADRB1
ephedrine,ACE2
ephedrine,SLC19A1
ephedrine,SERPINE1
ephedrine,BCHE
ephedrine,CACNB2
ephedrine,SLC6A2
ephedrine,ADRA1A
ephedrine,ADRB2
amlodipine,CACNA1I
amlodipine,HSD3B1
amlodipine,SEC14L3
amlodipine,ABCA1
amlodipine,AASS
amlodipine,MT-CO1
amlodipine,MT1B
amlodipine,ABCB1
amlodipine,CA1
amlodipine,NADSYN1
amlodipine,SLC38A3
amlodipine,CYP3A5
amlodipine,SLC30A7
amlodipine,ARG1
amlodipine,CYP2D6
amlodipine,SLC30A4
amlodipine,SORD
amlodipine,CYP3A4
amlodipine,SLC30A5
amlodipine,CACNB1
amlodipine,CES1
amlodipine,SLC39A8
amlodipine,ALOX15
amlodipine,CYP2C8
amlodipine,SLC30A6
amlodipine,FGF4
amlodipine,CYP1A1
amlodipine,CYP2B6
amlodipine,CACNA1C
amlodipine,IDS
amlodipine,SMPD1
amlodipine,CACNA1B
amlodipine,CACNA2D3
amlodipine,CACNA1B
amiodarone,CACNA1I
amiodarone,HSD3B1
amiodarone,SEC14L3
amiodarone,ABCA1
amiodarone,DRD1
amiodarone,SAT1
amiodarone,ALB
amiodarone,SLC1A5
amiodarone,F2
amiodarone,TYR
amiodarone,FABP4
amiodarone,ABCB11
amiodarone,PPARA
amiodarone,HSD11B1
amiodarone,MT1HL1
amiodarone,SLCO1B1
amiodarone,AASS
amiodarone,MT-CO1
amiodarone,MT1B
amiodarone,ABCB1
amiodarone,ESR1
amiodarone,SLC22A2
amiodarone,PPARG
amiodarone,SEPP1
amiodarone,ARG1
amiodarone,CYP2D6
amiodarone,SLC30A4
amiodarone,SIGMAR1
amiodarone,CYP1A2
amiodarone,SLC39A2
amiodarone,SORD
amiodarone,CYP3A4
amiodarone,SLC30A5
amiodarone,MAT2A
amiodarone,CYP2C9
amiodarone,SLC39A1
amiodarone,ALOX15
amiodarone,CYP2C8
amiodarone,SLC30A6
amiodarone,RBP4
amiodarone,CYP2A6
amiodarone,NDUFA4L2
amiodarone,CYP2C19
amiodarone,FGF4
amiodarone,CYP1A1
amiodarone,CACNA1A
amiodarone,CYP2J2
amiodarone,ADRB1
amiodarone,ADRB2
amiodarone,ADRB3
amiodarone,KCNH2
amiodarone,KCNH6
amiodarone,KCNH7
amiodarone,CACNA1C
amiodarone,CACNA1D
amiodarone,CACNA1F
amiodarone,CACNA1S
amiodarone,CACNB1
amiodarone,CACNB2
amiodarone,CACNB3
amiodarone,CACNB4
amiodarone,PPARGC1B
tamoxifen,CACNA1I
tamoxifen,HSD3B1
tamoxifen,SEC14L3
tamoxifen,ABCA1
tamoxifen,DRD1
tamoxifen,SAT1
tamoxifen,ALB
tamoxifen,SLC1A5
tamoxifen,FLT4
tamoxifen,TPH1
tamoxifen,SERPINA7
tamoxifen,SEC14L2
tamoxifen,F2
tamoxifen,TYR
tamoxifen,FABP4
tamoxifen,ABCB11
tamoxifen,AASS
tamoxifen,MT-CO1
tamoxifen,MT1B
tamoxifen,ABCB1
tamoxifen,CKB
tamoxifen,NAGLU
tamoxifen,MT3
tamoxifen,ABCG2
tamoxifen,CD52
tamoxifen,ELANE
tamoxifen,MT4
tamoxifen,ABCC2
tamoxifen,KCNH2
tamoxifen,CYP27B1
tamoxifen,PLTP
tamoxifen,ABCG1
tamoxifen,ESR1
tamoxifen,SLC22A2
tamoxifen,AR
tamoxifen,CYP11B1
tamoxifen,SLCO4A1
tamoxifen,SIGMAR1
tamoxifen,SULT2A1
tamoxifen,TRPM7
tamoxifen,OGDH
tamoxifen,SULT1A1
tamoxifen,GIF
tamoxifen,AVPR1A
tamoxifen,SULT1E1
tamoxifen,SLC36A2
tamoxifen,ASPA
tamoxifen,CYP1B1
tamoxifen,POU2F2
tamoxifen,YARS
tamoxifen,CYP19A1
tamoxifen,SLC11A2
tamoxifen,SLC38A3
tamoxifen,CYP3A5
tamoxifen,SLC30A7
tamoxifen,ARG1
tamoxifen,CYP2D6
tamoxifen,SLC30A4
tamoxifen,SIGMAR1
tamoxifen,CYP1A2
tamoxifen,SLC39A2
tamoxifen,SORD
tamoxifen,CYP3A4
tamoxifen,SLC30A5
tamoxifen,CACNB1
tamoxifen,CES1
tamoxifen,SLC39A8
tamoxifen,MAT2A
tamoxifen,CYP2C9
tamoxifen,SLC39A1
tamoxifen,ALOX15
tamoxifen,CYP2C8
tamoxifen,SLC30A6
tamoxifen,RBP4
tamoxifen,CYP2A6
tamoxifen,HSD17B10
tamoxifen,CYP2E1
tamoxifen,NDUFA4L2
tamoxifen,CYP2C19
tamoxifen,FGF4
tamoxifen,CYP1A1
tamoxifen,CYP2B6
tamoxifen,SEC14L3
tamoxifen,FMO3
tamoxifen,ADRA2C
tamoxifen,FMO1
tamoxifen,PRLR
tamoxifen,CYP3A7
tamoxifen,ACSS2
tamoxifen,UGT1A10
tamoxifen,AOC1
tamoxifen,UGT2B7
tamoxifen,ASIC1
tamoxifen,UGT2B17
tamoxifen,SHBG
tamoxifen,ESR2
tamoxifen,NR1I2
tamoxifen,ESRRG
tamoxifen,MAPK8
tamoxifen,EBP
tamoxifen,PRKCA
tamoxifen,PRKCB
tamoxifen,PRKCD
tamoxifen,PRKCE
tamoxifen,PRKCG
tamoxifen,PRKCI
tamoxifen,PRKCQ
tamoxifen,PRKCZ
tramadol,ADORA1
tramadol,HSD3B2
tramadol,TCN2
tramadol,SLC12A6
tramadol,CHRM3
tramadol,LPL
tramadol,GC
tramadol,SLC6A3
tramadol,CHRM1
tramadol,IGFBP2
tramadol,SLC29A1
tramadol,ARG1
tramadol,CYP2D6
tramadol,SLC30A4
tramadol,SORD
tramadol,CYP3A4
tramadol,SLC30A5
tramadol,TYMS
tramadol,UGT1A1
tramadol,CYP2B6
tramadol,TACR1
tramadol,UGT2B15
tramadol,OPRD1
tramadol,PRDX1
tramadol,SLC6A2
tramadol,HTR2C
tramadol,P4HA2
tramadol,OPRK1
tramadol,SLC6A4
tramadol,OPRM1
tramadol,TRPV1
tramadol,SCN2A
tramadol,ADRA2A
tramadol,ADRA2B
tramadol,ADRA2C
tramadol,GRIN1
tramadol,GRIN2A
tramadol,GRIN2B
tramadol,GRIN2C
tramadol,GRIN2D
tramadol,GRIN3A
tramadol,GRIN3B
theophylline,ADORA1
theophylline,HSD3B2
theophylline,TCN2
theophylline,SLC12A6
theophylline,CMPK1
theophylline,SLC22A7
theophylline,PDE5A
theophylline,ANPEP
theophylline,SLC22A12
theophylline,ASPA
theophylline,CYP1B1
theophylline,POU2F2
theophylline,ADORA2B
theophylline,PLD1
theophylline,CACNB3
theophylline,RBP3
theophylline,ADA
theophylline,ARG1
theophylline,CYP2D6
theophylline,SLC30A4
theophylline,SIGMAR1
theophylline,CYP1A2
theophylline,SLC39A2
theophylline,SORD
theophylline,CYP3A4
theophylline,SLC30A5
theophylline,HSD17B10
theophylline,CYP2E1
theophylline,FGF4
theophylline,CYP1A1
theophylline,PDE3A
theophylline,BCO1
theophylline,PDE4B
theophylline,ADORA2A
theophylline,PDE4A
theophylline,PARP1
theophylline,HDAC2
theophylline,CPNE1
theophylline,HM13
theophylline,NOMO1
theophylline,RIC3
theophylline,TTLL3
pentoxifylline,ADORA1
pentoxifylline,HSD3B2
pentoxifylline,TCN2
pentoxifylline,SLC12A6
pentoxifylline,SIGMAR1
pentoxifylline,CYP1A2
pentoxifylline,SLC39A2
pentoxifylline,ADORA2A
pentoxifylline,NT5E
gabapentin,ADORA1
gabapentin,HSD3B2
gabapentin,TCN2
gabapentin,SLC12A6
gabapentin,ADRBK2
gabapentin,CKB
gabapentin,CRABP1
gabapentin,SLC7A5
gabapentin,AMD1
gabapentin,BCAT1
gabapentin,APOA4
gabapentin,SLC25A10
gabapentin,CACNA2D1
gabapentin,CACNA2D2
gabapentin,KCNQ3
gabapentin,KCNQ5
gabapentin,CACNA1B
aminophylline,ADORA1
aminophylline,HSD3B2
aminophylline,TCN2
aminophylline,SLC12A6
aminophylline,SIGMAR1
aminophylline,CYP1A2
aminophylline,SLC39A2
aminophylline,SORD
aminophylline,CYP3A4
aminophylline,SLC30A5
aminophylline,HSD17B10
aminophylline,CYP2E1
aminophylline,ADORA3
aminophylline,UGT2B4
aminophylline,PDE3A
aminophylline,BCO1
aminophylline,HDAC2
dasatinib,ABL1
dasatinib,NOS1
dasatinib,FTH1
dasatinib,SLC23A1
dasatinib,AASS
dasatinib,MT-CO1
dasatinib,MT1B
dasatinib,ABCB1
dasatinib,CKB
dasatinib,NAGLU
dasatinib,MT3
dasatinib,ABCG2
dasatinib,ASPA
dasatinib,CYP1B1
dasatinib,POU2F2
dasatinib,PDGFRB
dasatinib,TK1
dasatinib,TRPM6
dasatinib,SLC38A3
dasatinib,CYP3A5
dasatinib,SLC30A7
dasatinib,SIGMAR1
dasatinib,CYP1A2
dasatinib,SLC39A2
dasatinib,SORD
dasatinib,CYP3A4
dasatinib,SLC30A5
dasatinib,FGF4
dasatinib,CYP1A1
dasatinib,SEC14L3
dasatinib,FMO3
dasatinib,PPAT
dasatinib,AK2
dasatinib,ABL2
dasatinib,ADAMTS13
dasatinib,KIT
dasatinib,SULT1C3
dasatinib,SRC
dasatinib,FYN
dasatinib,YES1
dasatinib,EPHA2
dasatinib,LCK
dasatinib,STAT5B
dasatinib,MAPK14
dasatinib,BTK
dasatinib,CSK
dasatinib,EPHB4
dasatinib,HSPA8
dasatinib,LYN
dasatinib,FRK
dasatinib,BCR
dasatinib,FGR
dasatinib,EPHA5
dasatinib,NR4A3
nilotinib,ABL1
nilotinib,NOS1
nilotinib,FTH1
nilotinib,SLC23A1
nilotinib,PPARA
nilotinib,HSD11B1
nilotinib,MT1HL1
nilotinib,SLCO1B1
nilotinib,AASS
nilotinib,MT-CO1
nilotinib,MT1B
nilotinib,ABCB1
nilotinib,CKB
nilotinib,NAGLU
nilotinib,MT3
nilotinib,ABCG2
nilotinib,POLB
nilotinib,HMGCR
nilotinib,UGT1A1
nilotinib,ARG1
nilotinib,CYP2D6
nilotinib,SLC30A4
nilotinib,SORD
nilotinib,CYP3A4
nilotinib,SLC30A5
nilotinib,MAT2A
nilotinib,CYP2C9
nilotinib,SLC39A1
nilotinib,ALOX15
nilotinib,CYP2C8
nilotinib,SLC30A6
nilotinib,CYP2B6
nilotinib,KIT
nilotinib,SULT1C3
bosutinib,ABL1
bosutinib,NOS1
bosutinib,FTH1
bosutinib,SLC23A1
bosutinib,AASS
bosutinib,MT-CO1
bosutinib,MT1B
bosutinib,ABCB1
bosutinib,SORD
bosutinib,CYP3A4
bosutinib,SLC30A5
bosutinib,ALOX15
bosutinib,CYP2C8
bosutinib,SLC30A6
bosutinib,SRC
bosutinib,MAP2K1
bosutinib,CDK2
bosutinib,HCK
bosutinib,LYN
bosutinib,CAMK2G
bosutinib,BCR
bosutinib,MAP2K2
bosutinib,MAP3K2
tryptophan,FCER1A
tryptophan,PLA2G10
tryptophan,AKR1C4
tryptophan,SLC16A2
tryptophan,PTGS1
tryptophan,TPH2
tryptophan,RBP2
tryptophan,SCNN1A
tryptophan,FLT4
tryptophan,TPH1
tryptophan,SERPINA7
tryptophan,SEC14L2
tryptophan,PDXK
tryptophan,WARS
tryptophan,VWF
tryptophan,SLC12A4
tryptophan,IDO1
tryptophan,ABCC10
tryptophan,HBA1
tryptophan,IMPDH2
tryptophan,SLC16A10
tryptophan,WARS
tryptophan,SLC34A2
tryptophan,SLC1A5
tryptophan,DDC
tryptophan,CACNA1F
tryptophan,WARS2
tryptophan,SLC26A4
tryptophan,AGXT
tryptophan,TDO2
tryptophan,WARS2
azathioprine,F8
azathioprine,HPRT1
azathioprine,LDLR
azathioprine,SCARB1
azathioprine,DRD1
azathioprine,SAT1
azathioprine,ALB
azathioprine,SLC1A5
azathioprine,LDHB
azathioprine,GMPS
azathioprine,COX17
azathioprine,LRP2
azathioprine,AASS
azathioprine,MT-CO1
azathioprine,MT1B
azathioprine,ABCB1
azathioprine,HBA1
azathioprine,IMPDH2
azathioprine,SLC16A10
azathioprine,AFG3L2
azathioprine,IMPDH1
azathioprine,ATP7B
azathioprine,SCN1A
azathioprine,GSTM1
azathioprine,ATP7A
azathioprine,FLT3
azathioprine,GLS
azathioprine,SLC28A3
azathioprine,LIG3
azathioprine,DPYD
azathioprine,SLC29A2
azathioprine,NDUFC2
azathioprine,TPMT
azathioprine,ABCG5
azathioprine,FDX1
azathioprine,GSTA2
azathioprine,CACNB4
azathioprine,TYR
azathioprine,XDH
azathioprine,SLC5A3
azathioprine,FOLR2
azathioprine,MARS2
azathioprine,SLC43A3
azathioprine,PDXP
azathioprine,GSTA1
azathioprine,SLC23A2
azathioprine,SIGMAR1
azathioprine,CYP1A2
azathioprine,SLC39A2
azathioprine,KDR
azathioprine,ITPA
azathioprine,EDNRA
azathioprine,NUDT15
azathioprine,RAC1
daptomycin,F8
daptomycin,HPRT1
daptomycin,LDLR
daptomycin,SCARB1
daptomycin,DRD1
daptomycin,SAT1
daptomycin,ALB
daptomycin,SLC1A5
daptomycin,FLT1
daptomycin,TPK1
daptomycin,SHBG
daptomycin,AMN
daptomycin,CTNS
daptomycin,NDUFS3
daptomycin,ORM1
daptomycin,SLC16A3
daptomycin,NDUFS8
daptomycin,F10
daptomycin,SERPINA1
daptomycin,SCNN1G
daptomycin,AASS
daptomycin,MT-CO1
daptomycin,MT1B
daptomycin,ABCB1
daptomycin,SLC25A29
daptomycin,TPO
daptomycin,HPX
daptomycin,SLC44A2
acetaminophen,PTGS1
acetaminophen,TPH2
acetaminophen,RBP2
acetaminophen,SCNN1A
acetaminophen,DRD1
acetaminophen,SAT1
acetaminophen,ALB
acetaminophen,SLC1A5
acetaminophen,AASS
acetaminophen,MT-CO1
acetaminophen,MT1B
acetaminophen,ABCB1
acetaminophen,SCN1A
acetaminophen,GSTM1
acetaminophen,ATP7A
acetaminophen,TUBB
acetaminophen,GSTP1
acetaminophen,SLC51B
acetaminophen,OGDH
acetaminophen,SULT1A1
acetaminophen,GIF
acetaminophen,NDUFB10
acetaminophen,FAAH
acetaminophen,CACNA1H
acetaminophen,PTGS2
acetaminophen,GLUL
acetaminophen,POU2F1
acetaminophen,ARG1
acetaminophen,CYP2D6
acetaminophen,SLC30A4
acetaminophen,SIGMAR1
acetaminophen,CYP1A2
acetaminophen,SLC39A2
acetaminophen,SORD
acetaminophen,CYP3A4
acetaminophen,SLC30A5
acetaminophen,RBP4
acetaminophen,CYP2A6
acetaminophen,HSD17B10
acetaminophen,CYP2E1
acetaminophen,GMPS
acetaminophen,UGT1A9
acetaminophen,TYMS
acetaminophen,UGT1A1
acetaminophen,AMN
acetaminophen,NAT2
acetaminophen,DHODH
acetaminophen,UGT1A6
acetaminophen,TACR1
acetaminophen,UGT2B15
acetaminophen,ADH1B
acetaminophen,SULT1A3
acetaminophen,TRPV1
acetaminophen,PTGES3
indomethacin,PTGS1
indomethacin,TPH2
indomethacin,RBP2
indomethacin,SCNN1A
indomethacin,DRD1
indomethacin,SAT1
indomethacin,ALB
indomethacin,SLC1A5
indomethacin,F2
indomethacin,TYR
indomethacin,FABP4
indomethacin,ABCB11
indomethacin,HSD3B2
indomethacin,CCBL1
indomethacin,SLC22A1
indomethacin,ABCC1
indomethacin,AGTR1
indomethacin,MSRB1
indomethacin,VLDLR
indomethacin,SLC22A11
indomethacin,PPARA
indomethacin,PPARA
indomethacin,HSD11B1
indomethacin,HSD11B1
indomethacin,MT1HL1
indomethacin,MT1HL1
indomethacin,SLCO1B1
indomethacin,SLCO1B1
indomethacin,AASS
indomethacin,MT-CO1
indomethacin,MT1B
indomethacin,ABCB1
indomethacin,TPH2
indomethacin,PPAT
indomethacin,MT1X
indomethacin,ABCC3
indomethacin,NDUFA10
indomethacin,PROC
indomethacin,MT2A
indomethacin,SLC22A6
indomethacin,CD52
indomethacin,ELANE
indomethacin,MT4
indomethacin,ABCC2
indomethacin,TOP1MT
indomethacin,MMAB
indomethacin,IGFBP1
indomethacin,ABCC4
indomethacin,BLVRB
indomethacin,ABCC6
indomethacin,SLC18A2
indomethacin,PCYT1A
indomethacin,SLCO1A2
indomethacin,AKR1C2
indomethacin,SLC10A1
indomethacin,TPH1
indomethacin,CHDH
indomethacin,SLC22A8
indomethacin,CMPK1
indomethacin,SLC22A7
indomethacin,LHCGR
indomethacin,MTR
indomethacin,ABCC11
indomethacin,PPARG
indomethacin,SEPP1
indomethacin,PTGS2
indomethacin,GLUL
indomethacin,POU2F1
indomethacin,CACNB1
indomethacin,CES1
indomethacin,SLC39A8
indomethacin,MAT2A
indomethacin,CYP2C9
indomethacin,SLC39A1
indomethacin,NDUFA4L2
indomethacin,CYP2C19
indomethacin,GMPS
indomethacin,UGT1A9
